CD_CLIENTE,CIDADE,DS_SEGMENTO,DS_SUBSEGMENTO,UF,VL_TOTAL_CONTRATO,DT_ASSINATURA_CONTRATO,MRR_12M,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,NPS_MEDIO
TDCEGW,SAOPAULO,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,SP,"44,165725507365",2022-03-30,,,,
TDCCTL,RIODEJANEIRO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,RJ,"0,0462424310471174",2022-11-04,,,,
TDCEAA,SAOPAULO,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,SP,"0,399366449952377",2023-11-16,,,,
TEYSS9,BRASILIA,SERVICOS,PROVEDOR SERVICOS,DF,"7,18439224177487",2012-07-13,97.650902,,,
TDC40A,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"3263,24428184771",2020-01-24,,,,
TDCEUB,SANTACRUZDOCAPIBARIBE,MANUFATURA,TEXTIL & VESTUARIO,PE,"80,9368659045591",2013-08-05,,,,
TDCDET,BRUMADINHO,AGROINDUSTRIA,PRODUCAO DE CULTIVOS,MG,"6,08298161137989",2021-12-20,,,,
TC0264,CASTANHAL,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,PA,"91,5389941864528",2020-03-31,64.593992,,,
TEXY03,BELOHORIZONTE,SERVICOS,PROVEDOR SERVICOS,MG,"248,309243150916",2020-10-30,1658.306701,,,8.0
TDCGTB,SAOCAETANODOSUL,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,SP,"84,2200785089045",2024-03-25,,,,
TDCEAY,ARTURNOGUEIRA,MANUFATURA,BENS DE CAPITAL,SP,"68,0310237850455",2022-06-23,,,,
TEVVOI,SALVADOR,JURIDICO,ESCRITORIO DE ADVOCACIA,BA,"63,7935355581824",2017-03-15,403.810056,,,9.333333333333334
TDC875,PALHOCA,SERVICOS,PROVEDOR SERVICOS,SC,"114,819956289992",2023-06-02,,,,
TDCFZE,SAOPAULO,SERVICOS,UTILITIES,SP,"167,036068656924",2023-02-13,,,,
TDCEK4,CURITIBA,SERVICOS,PROVEDOR SERVICOS,PR,"59,0095458734897",2021-10-26,,,,
TC0486,RIBEIRAOPRETO,VAREJO,CONCESSIONARIA DE VEICULOS,SP,"222,325200759804",2011-07-04,189.83488,,,9.0
TDCGUD,TIMOTEO,SERVICOS,PROVEDOR SERVICOS,MG,"78,6037250653637",2021-09-23,,,,
TDCEBG,SAOPAULO,SERVICOS,UTILITIES,SP,"75,7997522009612",2024-08-06,,,,
TDC8CG,PORTOALEGRE,SERVICOS,UTILITIES,RS,"12,1617593653919",2022-11-24,,,,
TDC550,PASSOFUNDO,VAREJO,MODA,RS,"133,241259276217",2024-12-31,,,,
TDC41N,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"2393,04580668832",2018-08-23,,,,10.0
TDCEOD,SALVADOR,SERVICOS,VIAGENS,BA,"0,0882810047263149",2021-11-09,,,,
TEXY91,SAOJOSEDOSPINHAIS,MANUFATURA,QUIMICA & RECICLAGEM,PR,"284,138719497697",2021-04-06,211.952443,,,9.5
TDCA4X,CURITIBA,VAREJO,VAREJO,PR,"9,69409509042297",2022-11-08,,,,
TDCGVC,BALNEARIOCAMBORIU,JURIDICO,ESCRITORIO DE ADVOCACIA,SC,"84,2200785089045",2023-03-06,,,,
TDCCWT,BRASILIA,LOGISTICA,TRANSPORTADOR,DF,"0,0462424310471174",2021-12-15,,,,
TDCEBV,CACHOEIRODEITAPEMIRIM,MANUFATURA,TEXTIL & VESTUARIO,ES,"68,0310237850455",2021-08-10,,,,
TEYTCA,BIRIGUI,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"99,3413534613118",2018-05-17,124.73422,,,9.5
TDC9TY,SAOPAULO,SERVICOS,TI & TELECOM,SP,"12,1617593653919",2022-11-10,,,,
TCAGYB,PORTOCALVO,VAREJO,CONCESSIONARIA DE VEICULOS,AL,"122,290210832786",2018-05-17,64.175439,,,8.0
TDCF2J,SAOPAULO,MANUFATURA,PAPEL & CELULOSE,SP,"0,428793451527816",2018-07-23,,,,
TDCG3Y,SAOPAULO,VAREJO,CONCESSIONARIA DE VEICULOS,SP,"1,73198923558294",2021-11-30,,,,
TDCESO,SANTACRUZDOXINGU,SERVICOS,UTILITIES,MT,"0,0882810047263149",2022-01-12,,,,
TC2177,BRASILIA,VAREJO,MODA,DF,"57,2943720673784",2023-04-17,53.782749,,,
TEY678,SAOPAULO,JURIDICO,ESCRITORIO DE ADVOCACIA,SP,"3817,87599982684",2019-03-29,604.06908,1.0,0.0042038573679197,8.6
TDCGXB,CAUCAIA,SERVICOS,PROVEDOR SERVICOS,CE,"2,16078268711076",2021-02-03,,,,
TEYVPH,FORTALEZA,SERVICOS,PROVEDOR SERVICOS,CE,"1114,54348081236",2019-12-26,562.887143,,,9.2
TDCC4G,SAOPAULO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"0,0504462884150371",2018-01-23,,,,
TDCF3J,BRASILIA,SERVICOS,PROVEDOR SERVICOS,DF,"5,04462884150371",2024-07-29,,,,
TDCG8F,FLORIANOPOLIS,SAUDE,CENTROS CLINICOS,SC,"62,763590503042",2013-12-12,,,,
TDCEV1,CURITIBA,SERVICOS,VIAGENS,PR,"0,0882810047263149",2022-12-06,,,,
TDCA5H,FLORIANOPOLIS,SERVICOS,PROVEDOR SERVICOS,SC,"3,35888203696789",2022-05-05,,,,
TDCGZ9,SOROCABA,MANUFATURA,BENS DE CAPITAL,SP,"102,935651510883",2023-04-20,,,,
TDCEDH,CAJAMAR,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,SP,"75,7997522009612",2024-07-23,,,,
TDCC5O,SAOJOSE,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,SC,"270,766249210344",2021-01-13,,,,
TDCF6N,SAOJOSEDOSPINHAIS,CONSTRUCAO E PROJETOS,INCORPORADORAS,PR,"0,428793451527816",2023-06-21,,,,
TDCG9B,SAOJOSEDOSCAMPOS,SERVICOS,PROVEDOR SERVICOS,SP,"140,366797514841",2023-03-30,,,,
TEYIYX,RIODEJANEIRO,LOGISTICA,TRANSPORTADOR,RJ,"353,754597510448",2012-06-20,211.10629,,,4.5
TDCGZU,MANAUS,SERVICOS,PROVEDOR SERVICOS,AM,"84,2200785089045",2024-06-13,,,,
TEZBGE,SAOJOSEDORIOPRETO,SERVICOS,PROVEDOR SERVICOS,SP,"9223,8600129622",2017-10-31,2721.924378,2.0,0.016815429471679,8.666666666666666
TDCEEC,ITAJAI,LOGISTICA,OPERADOR LOGISTICO,SC,"68,0310237850455",2022-07-18,,,,
TDCFLB,NAVEGANTES,VAREJO,CONCESSIONARIA DE VEICULOS,SC,"2,13976340027116",2021-02-04,,,,
TDCEWF,VILAVELHA,SERVICOS,PROVEDOR SERVICOS,ES,"0,0882810047263149",2020-11-19,,,,
TCA225,BAYEUX,SERVICOS,VIAGENS,PB,"352,014200560129",2017-11-06,,,,
TDCH0N,BOAVISTA,HOSPITALITY,HOSPEDAGEM,RR,"84,2200785089045",2022-05-12,,,,
TEZBGM,MACEIO,CONSTRUCAO E PROJETOS,INCORPORADORAS,AL,"5549,09172565408",2012-12-18,,,,
TDCCFZ,GUAMARE,SERVICOS,UTILITIES,RN,"3,44295918432628",2022-06-30,,,,
TB1652,CAPANEMA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PA,"840,771473583952",2022-03-10,442.558281,,,8.2
TDC8BD,SANTANADEPARNAIBA,MANUFATURA,METAL-MECANICO & PLASTICO,SP,"5,48183000776737",2022-08-26,,,,
TDC89P,SAOPAULO,SERVICOS,MIDIA,SP,"1461,25241337417",2022-02-04,,,,
TCASHU,PORTOALEGRE,SERVICOS,VIAGENS,RS,"354,452437833522",2017-06-02,,,,
TDCFNH,RECIFE,MANUFATURA,BENS DE CAPITAL,PE,"0,294270015754383",2024-07-31,,,,
TDCGCA,PANAMBI,MANUFATURA,BENS DE CONSUMO,RS,"74,8622920079151",2024-02-01,,,,
TDCH14,ARMACAODOSBUZIOS,HOSPITALITY,HOSPEDAGEM,RJ,"84,2200785089045",2024-03-06,,,,
TEZBMC,AMPARO,SERVICOS,PROVEDOR DE SERVICOS,SP,"1004,90267679964",2021-05-28,1515.04092,2.0,1794.07600504975,
TEXVJJ,SOROCABA,MANUFATURA,METAL-MECANICO & PLASTICO,SP,"2647,52210859798",2020-11-30,,,,
TDC9XM,JOAOPESSOA,SAUDE,OPERADORAS DE PLANOS DE SAUDE,PB,"7,49127382963301",2022-06-03,,,,
TEWBRK,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"482,548175691405",2011-03-31,317.168758,,,10.0
TDCFR7,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"23,5836398340299",2025-03-13,,,,
TDCGH6,UBERLANDIA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,MG,"33,1305999165756",2014-09-08,,,,
TDC31V,BRAGANCAPAULISTA,SERVICOS,VIAGENS,SP,"1901,56023023272",2016-01-29,,,,
TDCF0W,CUIABA,SERVICOS,PROVEDOR SERVICOS,MT,"107,240401455633",2022-08-29,,,,
TDCH42,BOAVISTA,VAREJO,MATERIAL DE CONSTRUCAO,RR,"17,5300852242254",2021-09-14,,,,
TDCD48,MONTENEGRO,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,RS,"0,0462424310471174",2022-11-08,,,,
TEYVXR,BARRABONITA,MANUFATURA,QUIMICA & RECICLAGEM,SP,"515,355078590651",2012-08-31,1229.590508,1.0,1243.93821059693,7.666666666666667
TDCFUJ,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"94,4816943439966",2021-11-30,,,,
TDCDRJ,MANAUS,HOSPITALITY,HOSPEDAGEM,AM,"2,94270015754383",2024-06-28,,,,
TDC33Q,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"326,627105915262",2017-09-05,,,,
TDCF1A,VILAVELHA,SERVICOS,PROVEDOR SERVICOS,ES,"72,0288921419372",2012-10-16,,,,
TDCCGU,MARINGA,CONSTRUCAO E PROJETOS,CONSTRUTORAS,PR,"75,9847219251497",2021-03-26,,,,
TDCDA1,CURITIBA,VAREJO,MODA,PR,"34,7953274342718",2017-03-09,,,,
TDCCM6,OLINDA,SERVICOS,PROVEDOR SERVICOS,PE,"1,77402780926214",2022-11-14,,,,
TDCFVN,NAVEGANTES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"0,294270015754383",2024-08-26,,,,
TDCDRV,SAOMATEUSDOSUL,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,PR,"2,29950998025211",2020-12-15,,,,
TDCFFE,SAOJOSEDOSCAMPOS,VAREJO,MATERIAL DE CONSTRUCAO,SP,"0,0882810047263149",2023-12-26,,,,
TDCH7Z,INDAIATUBA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"102,935651510883",2024-08-05,,,,
TDCD6A,FOZDOIGUACU,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,PR,"43,6990973395259",2022-08-08,,,,
TDCEIS,FLORIANOPOLIS,SAUDE,CENTROS CLINICOS,SC,"87,4486409674668",2022-08-16,,,,
TDCDCW,SAOFELIXDOARAGUAIA,SERVICOS,VIAGENS,MT,"34,1563411143481",2023-10-05,,,,
TDCFZS,SAOJOSEDOSCAMPOS,SERVICOS,PROVEDOR SERVICOS,SP,"0,294270015754383",2021-05-10,,,,
TDCGMP,SAOBERNARDODOCAMPO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"2,98053487385511",2021-11-24,,,,
TDCFHJ,AMONTADA,HOSPITALITY,HOSPEDAGEM,CE,"0,0882810047263149",2021-12-28,,,,
TEVVPM,SAOPAULO,JURIDICO,ESCRITORIO DE ADVOCACIA,SP,"768,334807277327",2012-08-23,613.046579,,,9.2
TEYT42,ITUPEVA,MANUFATURA,BENS DE CAPITAL,SP,"2729,90930529447",2017-12-22,,,,9.0
TDCH81,SANTOANDRE,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"84,2200785089045",2023-01-24,,,,
TEZBOG,MANAUS,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,AM,"259,024875581744",2013-05-24,965.657657,,,8.0
TDCELL,JOINVILLE,SERVICOS,PROVEDOR SERVICOS,SC,"68,0310237850455",2023-07-24,,,,
TEYVYZ,GUARAPUAVA,SERVICOS,PROVEDOR DE SERVICOS,PR,"74,1055976816895",2013-11-25,356.594233,,,8.333333333333334
TDCADV,PORTOALEGRE,MANUFATURA,METAL-MECANICO & PLASTICO,RS,"467,14103843798",2023-02-28,,,,
TDCG46,CAIEIRAS,MANUFATURA,BENS DE CAPITAL,SP,"104,339739871768",2019-04-17,,,,
TDCDV9,HORIZONTINA,MANUFATURA,BENS DURAVEIS,RS,"91,7533909122167",2021-09-27,,,,
TDCFKV,ITAJAI,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,SC,"0,0882810047263149",2024-01-12,,,,
TEYVT0,NOVAFRIBURGO,MANUFATURA,BENS DURAVEIS,RJ,"332,668048952962",2012-09-05,241.826509,2.0,9212.72399479458,8.5
TEYVZF,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"695,120427357636",2012-09-13,,,,
TDCC25,SERRADOSALITRE,EDUCACIONAL,EDUCACAO CONTINUADA,MG,"32,0460047156523",2017-06-22,,,,
TCBIRJ,BELEM,VAREJO,MATERIAL DE CONSTRUCAO,PA,"248,355485581964",2015-11-26,203.983447,,,
TDCG61,JABOATAODOSGUARARAPES,EDUCACIONAL,BASICO,PE,"3,74143305744859",2018-08-20,,,,
TEYVUM,ARACARIGUAMA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"1709,33464822722",2020-03-31,759.675795,,,10.0
TDCD6Y,TAUBATE,SERVICOS,VIAGENS,SP,"4,29213837264608",2021-09-30,,,,
TDCHAP,SALVADOR,SERVICOS,PROVEDOR SERVICOS,BA,"84,2200785089045",2024-09-18,,,,
TEZBVZ,SANTOS,LOGISTICA,OPERADOR LOGISTICO,SP,"1,8076586682055",2021-01-27,495.189241,1.0,5462.12652828393,10.0
TEYVZH,NATAL,EDUCACIONAL,EDUCACAO CONTINUADA,RN,"530,182083527304",2017-05-02,240.039499,,,
TDCDHT,GRAMADO,SERVICOS,PROVEDOR SERVICOS,RS,"34,1563411143481",2023-08-24,,,,
TDCC70,FLORIANOPOLIS,MANUFATURA,TEXTIL & VESTUARIO,SC,"177,377557782006",2019-06-27,,,,
TDCG7L,SANTACECILIA,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,SC,"2,13976340027116",2022-02-21,,,,
TDCGWU,CAMPINAS,SERVICOS,PROVEDOR SERVICOS,SP,"140,366797514841",2024-08-22,,,,
TDCDYX,GOVERNADORCELSORAMOS,EDUCACIONAL,EDUCACAO CONTINUADA,SC,"34,8247544358473",2022-12-14,,,,
TDCG0L,BARUERI,VAREJO,VAREJO,SP,"0,0882810047263149",2021-10-29,,,,
TDCD8N,FLORIANOPOLIS,SERVICOS,VIAGENS,SC,"5,54068401091824",2018-07-06,,,,
TDCHB0,ITAPECURUMIRIM,VAREJO,DROGARIA,MA,"155,635207475125",2024-09-20,,,,
TEZBX6,SAOPAULO,VAREJO,SUPERMERCADO,SP,"3532,41726911562",2013-04-26,992.771299,1.0,29249.2036319195,
TDCDBA,UBERLANDIA,CONSTRUCAO E PROJETOS,CONSTRUTORAS,MG,"0,0462424310471174",2021-11-25,,,,
TEYYP8,NORDESTINA,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,BA,"7508,42556769412",2010-11-30,318.061532,2.0,24273.0472192245,5.833333333333333
TDCCTA,CURITIBA,SERVICOS,PROVEDOR SERVICOS,PR,"34,4379995579987",2021-07-06,,,,
TDCC7B,IGARAPAVA,SAUDE,CENTROS CLINICOS,SP,"18,7155730019788",2021-05-24,,,,
TDCG8S,MANAUS,VAREJO,CONCESSIONARIA DE VEICULOS,AM,"25,1937172059431",2016-09-21,,,,
TEZBXP,INDAIATUBA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"23,6845324108599",2022-11-30,609.52178,3.0,6735.81123361626,
TEYYTA,SAOJOAODEMERITI,SERVICOS,PROVEDOR SERVICOS,RJ,"227,474926035506",2014-04-16,3437.106157,2.0,5429.79886512462,9.0
TDCGC5,RECIFE,LOGISTICA,OPERADOR LOGISTICO,PE,"3,00996187543055",2020-05-25,,,,
TDC85G,BRACODONORTE,VAREJO,VAREJO,SC,"364,062455776587",2021-12-06,,,,
TDCHB7,RIODEJANEIRO,SAUDE,CENTROS CLINICOS,RJ,"84,2200785089045",2024-09-30,,,,
TDCF3I,PARNAMIRIM,MANUFATURA,BENS DE CAPITAL,RN,"75,7997522009612",2024-06-11,,,,
TEYYY6,MORENO,MANUFATURA,BENS DE CAPITAL,PE,"1267,79510115987",2014-01-17,538.754928,2.0,5336.98189829832,6.666666666666667
TDCDM1,VARZEAGRANDE,MANUFATURA,METAL-MECANICO & PLASTICO,MT,"34,1563411143481",2023-09-29,,,,
TDCCLP,MONTESCLAROS,SERVICOS,PROVEDOR SERVICOS,MG,"129,604922652966",2021-08-20,,,,
TDCH29,TIJUCAS,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SC,"140,366797514841",2022-02-09,,,,
TDCE1D,ANTONIOCARLOS,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SC,"46,368546768155",2020-06-23,,,,
TEYVYC,COLOMBO,MANUFATURA,METAL-MECANICO & PLASTICO,PR,"365,315205272227",2015-09-14,298.345065,,,8.5
TDCHBG,SAOPAULO,MANUFATURA,BENS DURAVEIS,SP,"84,2200785089045",2024-09-27,,,,
TEZBY6,BRAGANCAPAULISTA,MANUFATURA,METAL-MECANICO & PLASTICO,SP,"62,6626979262119",2013-02-21,505.334707,1.0,1408.18291796155,
TDCDFN,FLORIANOPOLIS,SERVICOS,VIAGENS,SC,"0,0462424310471174",2020-11-23,,,,
TDCF6S,CABOFRIO,SERVICOS,VIAGENS,RJ,"75,7997522009612",2024-02-01,,,,
TDCD7L,SANTOANDRE,SERVICOS,PROVEDOR SERVICOS,SP,"2,66944942862905",2018-03-21,,,,
TDCE3K,VARZEAPAULISTA,LOGISTICA,TRANSPORTADOR,SP,"48,2686902984547",2018-09-05,,,,
TDCGBA,JOAOPESSOA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,PB,"0,0882810047263149",2012-11-19,,,,
TEVYL8,RIBEIRAOPRETO,VAREJO,CONCESSIONARIA DE VEICULOS,SP,"159,326194244159",2012-10-17,85.154627,,,
TDCHBT,ARARAQUARA,SERVICOS,PROVEDOR SERVICOS,SP,"84,2200785089045",2024-10-11,,,,
TEZBZW,SAOPAULO,VAREJO,VAREJO,SP,"1185,05898430184",2024-06-28,116.939082,1.0,4698.59252612076,10.0
TDCDH3,BALNEARIOCAMBORIU,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,SC,"21,0487138411742",2021-10-22,,,,
TEYJA1,SAOPAULO,JURIDICO,ESCRITORIO DE ADVOCACIA,SP,"1506,58260737245",2014-01-13,668.115297,,,7.4
TDCFA8,VALPARAISODEGOIAS,EDUCACIONAL,BASICO,GO,"138,025248960909",2021-01-21,,,,
TDCGQJ,SOROCABA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,SP,"4,15761493687264",2021-11-23,,,,
TDCH3Z,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"2,98053487385511",2018-09-04,,,,
TDCGBC,BALNEARIOCAMBORIU,SAUDE,CENTROS CLINICOS,SC,"107,240401455633",2023-09-08,,,,
TEZC51,PEREIRO,MANUFATURA,BENS DE CONSUMO,CE,"4278,81214478977",2017-10-17,257.396765,2.0,22155.5642630033,9.5
TDC0DF,SAOMATEUSDOSUL,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PR,"161,419715213383",2020-12-16,22.779294,,,
TDCFAX,CRUZALTA,SAUDE,HOSPITAIS,RS,"68,0310237850455",2023-07-05,,,,
TEYZ13,SIMOESFILHO,MANUFATURA,BENS DE CAPITAL,BA,"1411,19287983698",2012-12-10,193.113196,,,9.0
TDCDOB,BAURU,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,SP,"34,1563411143481",2023-08-28,,,,
TDCCUT,POCOSDECALDAS,VAREJO,VAREJO,MG,"118,574000919545",2022-11-11,,,,
TDCGRH,FRANCA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"46,0112188918818",2022-05-31,,,,
TDCEA4,ARARAQUARA,CONSTRUCAO E PROJETOS,INCORPORADORAS,SP,"4,02309150109921",2022-12-05,,,,
TDC9SP,MACEIO,SERVICOS,PROVEDOR SERVICOS,AL,"6,55381363658691",2020-04-09,,,,
TDCDLM,VASSOURAS,VAREJO,MODA,RJ,"2,94690401491175",2022-03-08,,,,
TEZCBR,SAOJOSEDORIOPRETO,SERVICOS,PROVEDOR SERVICOS,SP,"3016,41900034767",2017-06-30,2050.653296,1.0,28345.8325182699,7.0
TDCDHA,PALHOCA,SERVICOS,PROVEDOR SERVICOS,SC,"0,0462424310471174",2021-11-29,,,,
TDCDJT,COTIA,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"56,1467190059363",2022-10-27,,,,
TDCC4A,SERRA,SERVICOS,PROVEDOR SERVICOS,ES,"105,277200064815",2024-04-23,,,,
TDC9WV,SAOPAULO,JURIDICO,ESCRITORIO DE ADVOCACIA,SP,"8,97523548050869",2022-10-10,,,,
TDCGDS,LUCASDORIOVERDE,VAREJO,MATERIAL DE CONSTRUCAO,MT,"0,0882810047263149",2017-12-31,,,,
TEYZ15,BARUERI,MANUFATURA,QUIMICA & RECICLAGEM,SP,"253,278202559798",2014-08-28,980.297966,,,8.0
TDCHDQ,SAOCAETANODOSUL,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"84,2200785089045",2024-09-26,,,,
TDCDMR,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"43,6990973395259",2022-06-30,,,,
TDCFHN,SAOPAULO,MANUFATURA,TEXTIL & VESTUARIO,SP,"87,4486409674668",2022-07-14,,,,
TDCDK6,SAOJOSE,VAREJO,MODA,SC,"78,2590087611943",2014-10-03,,,,
TDCD3O,RECIFE,CONSTRUCAO E PROJETOS,CONSTRUTORAS,PE,"18,7155730019788",2021-05-25,,,,
TEFJ34,BRASILIA,VAREJO,MODA,DF,"154,891124721004",2019-06-05,53.782749,,,
TDCA13,FLORIANOPOLIS,SERVICOS,PROVEDOR SERVICOS,SC,"2,32893698182755",2021-07-21,,,,
TDCDS9,CAXIASDOSUL,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,RS,"105,369684926909",2022-05-20,,,,
TEZCC3,APARECIDADEGOIANIA,SERVICOS,MIDIA,GO,"773,253320397793",2013-03-25,,,,9.0
TDCDN0,CUIABA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,MT,"17,2232036363673",2023-06-09,,,,
TDC315,LONDRINA,SERVICOS,VIAGENS,PR,"1427,08346068772",2012-02-28,,,,
TDCFHV,BRASILIA,EDUCACIONAL,BASICO,DF,"138,025248960909",2021-01-21,,,,
TDCDV0,FLORIANOPOLIS,SERVICOS,PROVEDOR SERVICOS,SC,"6,54540592185107",2012-04-10,,,,
TDCGWR,PONTAGROSSA,CONSTRUCAO E PROJETOS,CONSTRUTORAS,PR,"0,428793451527816",2023-06-14,,,,
TDCGES,IPOJUCA,HOSPITALITY,HOSPEDAGEM,PE,"23,835871276105",2023-02-09,,,,
TEF548,GUARAPUAVA,VAREJO,VAREJO,PR,"23,053953805672",2021-10-02,,,,
TEZCEK,SAOPAULO,MANUFATURA,METAL-MECANICO & PLASTICO,SP,"2278,07871539045",2013-04-02,,,,8.25
TDCDSO,SAOPAULO,SERVICOS,PROVEDOR SERVICOS,SP,"422,891235783256",2023-08-21,,,,
TDCFIL,MACEIO,MANUFATURA,BENS DURAVEIS,AL,"87,4486409674668",2022-07-11,,,,
TDCDVN,SAOPAULO,CONSTRUCAO E PROJETOS,PROJETOS & SERVICOS ESPECIAIS,SP,"34,1563411143481",2023-09-05,,,,
TDCDMY,CANTODOBURITI,SERVICOS,UTILITIES,PI,"56,1467190059363",2023-02-06,,,,
TDCD9P,PORTOALEGRE,SERVICOS,PROVEDOR SERVICOS,RS,"18,7155730019788",2024-10-11,,,,
TDCGXJ,PORTOALEGRE,JURIDICO,ESCRITORIO DE ADVOCACIA,RS,"0,428793451527816",2021-03-19,,,,
TDCGKZ,CAMPINAS,SERVICOS,PROVEDOR SERVICOS,SP,"94,6078100650342",2018-07-13,,,,
TEZCEQ,ITAGIMIRIM,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,BA,"64,3190177291723",2013-03-26,,,,
TDC32J,SANTACRUZDOSUL,SERVICOS,VIAGENS,RS,"3127,81281288281",2012-02-29,,,,
TDCFIM,IMPERATRIZ,SERVICOS,VIAGENS,MA,"68,0310237850455",2022-08-16,,,,
TEZANX,GUARULHOS,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"123,946530635746",2013-06-10,671.179615,,,9.6
TDCGLC,CURITIBA,SERVICOS,PROVEDOR SERVICOS,PR,"0,559113029933328",2023-06-22,,,,
TCAMYE,SAOCARLOS,SERVICOS,VIAGENS,SP,"67,2617178867162",2024-06-28,103.860661,1.0,222.867498360266,
TDC30T,UMUARAMA,SERVICOS,VIAGENS,PR,"1182,88559004263",2012-02-28,,,,
TDCDXQ,NITEROI,SERVICOS,PROVEDOR SERVICOS,RJ,"139,572268472304",2024-01-04,,,,
TCBKBW,SANTOANTONIODEJESUS,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,BA,"113,882496096946",2016-04-28,107.625054,,,
TEZCJE,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"9444,42379748484",2021-12-30,1562.237551,2.0,2020.55041303169,9.8
TDCDXJ,JOAOPESSOA,SERVICOS,UTILITIES,PB,"43,6990973395259",2022-08-10,,,,
TDCE41,SAOPAULO,MANUFATURA,TEXTIL & VESTUARIO,SP,"34,1563411143481",2023-09-19,,,,
TDCDFH,MACEIO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,AL,"579,951550906106",2018-06-20,,,,
TDCCCE,CABODESANTOAGOSTINHO,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,PE,"105,277200064815",2024-05-24,,,,
TDCGOY,RIODEJANEIRO,SAUDE,CENTROS CLINICOS,RJ,"0,0882810047263149",2020-11-11,,,,
TDCDYB,SAOBERNARDODOCAMPO,EDUCACIONAL,EDUCACAO CONTINUADA,SP,"148,320495654945",2021-09-15,,,,
TEZCO4,RECIFE,VAREJO,DROGARIA,PE,"117,808898878583",2024-05-23,661.248491,1.0,568.130303987516,10.0
TEXPMN,PIRACICABA,MANUFATURA,METAL-MECANICO & PLASTICO,SP,"116,022259497217",2024-06-27,145.089399,1.0,1276.23644675466,9.0
TDC423,SAOPAULO,VAREJO,MODA,SP,"320,552532018618",2017-10-20,,,,
TDCFTL,PARACAMBI,SERVICOS,PROVEDOR SERVICOS,RJ,"68,0310237850455",2022-07-15,,,,
TDCE43,BARREIRAS,SERVICOS,PROVEDOR SERVICOS,BA,"34,892016153734",2024-01-17,,,,
TD4169,SAOPAULO,EDUCACIONAL,EDUCACAO CONTINUADA,SP,"1317,99756584757",2022-10-27,,,,
