CD_CLIENTE,cluster,cluster_label
TEVSAQ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCG9D,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCCXW,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVSAU,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGGZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC168,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCA04,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAJLC,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCCZU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGI6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCA0I,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TCAOQ8,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCD1Q,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVHL,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGIU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA0R,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVJW,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGPK,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCD3S,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TB1696,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGPQ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCDFV,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TC0358,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB3918,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGSG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB1029,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCBIEK,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDIE,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEVVLM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGSH,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCA5P,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCBJYQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDND,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB4162,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGU6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCAC2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDOZ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGUR,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TB1169,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCC5J,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDSG,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEVVM1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGYU,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCC60,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCDU1,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCHCP,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCCIH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDWL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC0SJ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TCAUJR,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCHDF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCOS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDY3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC15M,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TC0226,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVM8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVN70,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCCPU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE1N,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAAUX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVNT2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCQ4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE2W,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCSK,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCE8Z,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TCALSH,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC1LS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB3855,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC0K5,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEVNVS,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCCUM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEH0,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAJID,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEVVMH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCXT,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCELX,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TCANWL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCYU,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCEUM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCZI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEVT,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAZNL,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TB5204,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVMX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVP48,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC346,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCD0Z,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB6500,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCEVY,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TB4788,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEVRVQ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCD7S,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCEX3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
T20602,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB5237,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVNK,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDBG,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCF7E,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCBHPC,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDBZ,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TDCFEZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB4582,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC81D,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC0T5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC539,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDEM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFLD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC82Q,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVNW,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC81T,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDGO,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TC1614,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCG0H,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC8A6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC890,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDGS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCG0M,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDC8EY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVV4,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCDIW,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCG24,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDC0AZ,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDC9X2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAYA0,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TB3163,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEVYDI,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC8E8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDMV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCG2Z,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC0I6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC9Y1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVOE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDOF,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCG57,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEVZJE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB3925,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDPC,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCG5R,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA3L,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWBFO,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCA16,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDQX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCG8T,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCA6P,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGAV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA7L,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB3310,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVOR,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC29X,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWBHY,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCACB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCED4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCADZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC04T,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWBIY,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGCI,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TD0306,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCC3R,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCABR7,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC31X,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWBP2,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCAET,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGF3,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TCADJO,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEVVOV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC42B,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWBPO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCC1D,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEOX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TC5793,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGIN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCE9,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCC5S,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCETL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGQF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCIY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWEPY,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCC6W,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEWI,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TC7591,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGRO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC538,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC0B4,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEVVOX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWGVB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEXM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGTV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC1GL,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCCK4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TD0698,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC84F,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWGVH,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCC7W,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFB7,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGXM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC88I,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCLE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAJGK,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWLW3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFCE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGZ5,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC89U,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCCOJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCANK7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVP0,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC8B2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCJI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFCM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH80,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TD4616,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC8GZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC9V3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWOW7,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCCLN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFKR,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCHAZ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC05E,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCQC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC9WL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCVN,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCFXL,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCA2E,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCQI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVP7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC9Y3,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCYX,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCG1N,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCHEI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCC1H,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWOX7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCD45,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGAD,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCC2N,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCTS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAUD4,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDC9ZF,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDCGB9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCC3C,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCWU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAWPS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA14,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWOXR,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDO6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB1978,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGCV,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEVVPK,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA2A,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEWOYJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDTD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGGC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC06P,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCPL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCZ0,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TCAXU6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDZO,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TB5912,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCGM3,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEVVHG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCCQ0,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAYI4,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCA2P,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCE04,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCGSB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC33B,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB6036,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TB6496,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWP22,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCGTK,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDC33C,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCD34,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TB6575,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVVQ5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA6D,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCEGZ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCH1P,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TCAN66,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC09G,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TDC33K,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCD0J,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB5821,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCD7E,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCBJ30,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCA8S,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWP73,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCH5Q,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCANJJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC41P,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB5887,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCDC7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCABO,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TEWRKC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF0T,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH5Z,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDFC,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TEVVTC,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TEWROI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCF4A,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCH9P,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCDFJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWTV4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCHA7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCASVR,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDFS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCAEN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEWTV8,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TDCF77,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TEVMBC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TCAICQ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCDGT,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDIV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCC1L,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCFDG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TB3043,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDC833,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDGY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TDCDKC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
